file_name,class,vertices,faces,min_bound,max_bound
D00317.obj,RectangleTable,5610,7613,[-1.14797997 -0.923051   -0.032534  ],[0.64903897 0.87597901 0.50921202]
D00418.obj,RectangleTable,4892,6320,[-1.06257999 -0.874865   -0.080836  ],[0.72459102 0.91220897 0.59467101]
D00421.obj,RectangleTable,5000,9976,[-1.07681    -0.34642601 -0.39041001],[0.79012603 0.434683   0.155838  ]
D00505.obj,RectangleTable,5011,9978,[-0.916879   -0.46659699 -0.148688  ],[0.83334601 0.59105098 0.36754099]
D00523.obj,RectangleTable,4934,9953,[-0.97737902 -1.04850006 -0.1978365 ],[0.97952002 0.89777398 0.25784901]
D00530.obj,RectangleTable,4993,9942,[-0.61885798 -0.62603098 -0.69131702],[0.463157   0.49173701 0.49360202]
D00571.obj,RectangleTable,4863,9630,[-0.54334402 -0.67444003 -0.764934  ],[0.68944198 0.61020797 0.31730399]
D00603.obj,RectangleTable,5083,9600,[-0.88273102 -0.581945   -0.63917297],[0.75783998 0.38279501 0.304299  ]
D00678.obj,RectangleTable,5016,9901,[-0.59629703 -0.58529198 -0.801175  ],[0.77389801 0.49670601 0.37047699]
D00714.obj,RectangleTable,5011,9958,[-0.86030102 -0.63578898 -0.56833398],[0.94507402 0.373294   0.47906101]
D00766.obj,RectangleTable,5522,7692,[-0.93834603 -0.843808   -0.048637  ],[0.75199401 0.84689701 0.63711703]
D00944.obj,RectangleTable,4010,7984,[-0.87781203 -0.66272801 -0.50640202],[0.63031399 0.71713501 0.83965898]
D00954.obj,RectangleTable,5071,9581,[-0.70860398 -0.73655403 -0.71330702],[0.58554602 0.446787   0.764319  ]
m763.obj,RectangleTable,4659,8704,[0.025 0.025 0.025],[0.97500002 0.95450997 0.65833402]
m764.obj,RectangleTable,5046,9829,[0.025 0.025 0.025],[0.71036899 0.64897299 0.97500002]
m765.obj,RectangleTable,5060,9595,[0.025 0.025 0.025],[0.97500002 0.57074201 0.86427301]
m870.obj,RectangleTable,5001,9998,[0.025 0.025 0.025],[0.57080698 0.44065899 0.97500002]
m871.obj,RectangleTable,4300,7408,[0.025 0.025 0.025],[0.89590597 0.97500002 0.89287603]
m872.obj,RectangleTable,5029,9906,[0.025 0.025 0.025],[0.97500002 0.36996201 0.44724599]
m873.obj,RectangleTable,5041,9755,[0.025 0.025 0.025],[0.67812502 0.58015603 0.97500002]
m874.obj,RectangleTable,5115,9619,[0.025 0.025 0.025],[0.97500002 0.355804   0.432143  ]
m875.obj,RectangleTable,5053,9133,[0.025 0.025 0.025],[0.97500002 0.26380399 0.38448301]
m876.obj,RectangleTable,5067,9625,[0.025 0.025 0.025],[0.97500002 0.66428602 0.97499597]
m877.obj,RectangleTable,5007,9986,[0.025 0.025 0.025],[0.97500002 0.35135201 0.97500002]
m878.obj,RectangleTable,4481,8544,[0.025 0.025 0.025],[0.885122   0.97500002 0.88512301]
m879.obj,RectangleTable,4398,8640,[0.025 0.025 0.025],[0.97500002 0.38124999 0.50000203]
m881.obj,RectangleTable,5032,9903,[0.025 0.025 0.025],[0.97500002 0.658333   0.341667  ]
m882.obj,RectangleTable,5062,9764,[0.025 0.025 0.025],[0.97500002 0.80978298 0.53144503]
m883.obj,RectangleTable,5000,9980,[0.025 0.025 0.025],[0.97500002 0.97500002 0.97500002]
m886.obj,RectangleTable,5194,9122,[0.025 0.025 0.025],[0.97500002 0.46186501 0.711496  ]
m887.obj,RectangleTable,4960,9856,[0.025 0.025 0.025],[0.97500002 0.688021   0.341667  ]
m888.obj,RectangleTable,5002,9992,[0.025 0.025 0.025],[0.97500002 0.55937499 0.5       ]
m889.obj,RectangleTable,5000,9996,[0.025 0.025 0.025],[0.59930599 0.56505001 0.97500002]
m890.obj,RectangleTable,5005,9964,[0.025 0.025 0.025],[0.97500002 0.568416   0.650796  ]
m891.obj,RectangleTable,5005,9990,[0.025 0.025 0.025],[0.97500002 0.353995   0.57533598]
m892.obj,RectangleTable,5111,9019,[0.025 0.025 0.025],[0.97500002 0.31524801 0.5528    ]
m893.obj,RectangleTable,5017,9754,[0.025 0.025 0.025],[0.97500002 0.91561002 0.57128602]
m894.obj,RectangleTable,5084,9703,[0.025 0.025 0.025],[0.97500002 0.42714801 0.97500002]
m895.obj,RectangleTable,5079,9703,[0.025 0.025 0.025],[0.97500002 0.32661101 0.618752  ]
m896.obj,RectangleTable,5037,9274,[0.025 0.025 0.025],[0.85624498 0.97500002 0.85624498]
m897.obj,RectangleTable,5140,9728,[0.025 0.025 0.025],[0.97500002 0.617266   0.26250201]
m898.obj,RectangleTable,5104,9253,[0.025 0.025 0.025],[0.97500002 0.380927   0.50000203]
m901.obj,RectangleTable,5005,9990,[0.025 0.025 0.025],[0.97500002 0.74464601 0.75526297]
m902.obj,RectangleTable,5006,9988,[0.025 0.025 0.025],[0.97500002 0.59618098 0.436849  ]
m904.obj,RectangleTable,5140,9728,[0.025 0.025 0.025],[0.40595099 0.97500002 0.40595099]
m905.obj,RectangleTable,5089,9614,[0.025 0.025 0.025],[0.97500002 0.84105003 0.97500002]
m906.obj,RectangleTable,5011,9978,[0.025 0.025 0.025],[0.732512   0.35051101 0.97500002]
m907.obj,RectangleTable,5048,9464,[0.025 0.025 0.025],[0.46091399 0.97500002 0.46111599]
m908.obj,RectangleTable,5104,9253,[0.025 0.025 0.025],[0.97500002 0.380927   0.50000203]
m910.obj,RectangleTable,5311,7963,[0.025 0.025 0.025],[0.97500002 0.54610401 0.76204598]
m912.obj,RectangleTable,5002,9992,[0.025 0.025 0.025],[0.97500002 0.5        0.5       ]
m913.obj,RectangleTable,5001,9982,[0.025 0.025 0.025],[0.68424201 0.902915   0.97500002]
m914.obj,RectangleTable,5017,9808,[0.025 0.025 0.025],[0.97500002 0.288203   0.379987  ]
m915.obj,RectangleTable,5003,9986,[0.025 0.025 0.025],[0.97500002 0.636563   0.5       ]
m917.obj,RectangleTable,5000,9980,[0.025 0.025 0.025],[0.97500002 0.405      0.658333  ]
m919.obj,RectangleTable,5012,9970,[0.025 0.025 0.025],[0.85599601 0.97500002 0.90372002]
m920.obj,RectangleTable,5004,9372,[0.025 0.025 0.025],[0.97500002 0.97500002 0.67680597]
D00015.obj,Rocket,5002,9984,[-0.376261   -0.19414499 -0.207637  ],[1.17067003 0.232521   0.219035  ]
D00343.obj,Rocket,4077,8032,[-0.63880199 -0.192311   -0.19809   ],[0.93839598 0.196906   0.190727  ]
D00346.obj,Rocket,5008,9904,[-1.01734996 -0.17813399 -0.176754  ],[0.42507201 0.167429   0.167208  ]
D00354.obj,Rocket,5030,9896,[-0.95601499 -0.31012401 -0.30513799],[0.93364698 0.40242201 0.310574  ]
D00426.obj,Rocket,5021,9906,[-1.02224004 -0.196216   -0.113511  ],[0.77360702 0.13698    0.10123   ]
D00428.obj,Rocket,4102,8192,[-1.05469  -0.115143 -0.150943],[0.89449197 0.21771801 0.17919099]
D00433.obj,Rocket,5008,9980,[-0.81870699 -0.233606   -0.253759  ],[0.79368198 0.26736099 0.249727  ]
D00437.obj,Rocket,5160,9087,[-1.08959997 -0.18998    -0.207735  ],[0.82945102 0.147994   0.082673  ]
D00472.obj,Rocket,5058,9925,[-0.94063097 -0.214642   -0.17599601],[0.91001999 0.156407   0.17153899]
D00485.obj,Rocket,5007,9941,[-0.81344002 -0.22146299 -0.22958   ],[0.94017798 0.242504   0.23443501]
D00528.obj,Rocket,5004,9992,[-1.04817998 -0.239429   -0.238561  ],[0.82030201 0.24358299 0.236202  ]
D00564.obj,Rocket,5301,9419,[-1.19684005 -0.13804137 -0.18818275],[0.59409702 0.245138   0.176884  ]
D00585.obj,Rocket,5007,9990,[-1.01609004 -0.31008801 -0.38735801],[0.78622299 0.47213599 0.396474  ]
D00614.obj,Rocket,5102,9588,[-0.93104202 -0.089971   -0.157139  ],[0.84905899 0.21905901 0.147331  ]
D00697.obj,Rocket,5001,9998,[-0.67124802 -0.282161   -0.26760799],[0.941028   0.22349399 0.235476  ]
D00719.obj,Rocket,5001,9990,[-0.699287   -0.17796201 -0.162172  ],[0.99075699 0.15734001 0.155736  ]
D00764.obj,Rocket,5010,9984,[-0.54795301 -0.114158   -0.141261  ],[0.99425  0.167714 0.140374]
D00851.obj,Rocket,4102,8192,[-1.06052995 -0.111481   -0.173601  ],[0.88882601 0.221993   0.157947  ]
D00942.obj,Rocket,5001,9998,[-0.59047902 -0.192285   -0.18634599],[0.90693498 0.156672   0.16068301]
D00975.obj,Rocket,5028,9813,[-0.961595 -0.139452 -0.196421],[0.96932787 0.28388    0.26492101]
D00083.obj,RoundTable,4116,8160,[-0.58253098 -0.77693599 -0.78050101],[0.96160698 0.83336103 0.83563799]
D00094.obj,RoundTable,5003,9957,[-0.73528397 -0.54888102 -0.65637201],[0.41731101 0.845824   0.629085  ]
D00107.obj,RoundTable,5562,7767,[-0.27663901 -0.57097    -0.63101602],[0.86199701 0.727171   0.68804997]
D00194.obj,RoundTable,4685,8504,[-0.674582   -0.76440001 -0.74726301],[0.99536401 0.59717298 0.87179202]
D00344.obj,RoundTable,5006,9976,[-1.00259995 -0.85155302 -0.194635  ],[0.70907402 0.86542398 0.76641798]
D00401.obj,RoundTable,4777,8816,[-1.09992003 -1.02134001 -0.99403697],[0.73744202 0.83685702 0.44099799]
D00407.obj,RoundTable,5141,8755,[-0.81561899 -0.95806903 -0.57991201],[1.17115998 1.02850997 0.13784   ]
D00492.obj,RoundTable,5006,9992,[-0.82937098 -0.80451801 -0.65437251],[1.05402005 0.6565845  0.207063  ]
D00501.obj,RoundTable,5005,9990,[-0.72497302 -0.82237202 -0.185433  ],[0.91917402 0.803819   0.58358902]
D00503.obj,RoundTable,4998,9869,[-0.60034198 -0.45123801 -0.39132801],[0.628093   0.39717501 0.441497  ]
D00524.obj,RoundTable,4534,9048,[-0.75990301 -0.631271   -0.482521  ],[0.53937697 0.60615498 0.797809  ]
D00581.obj,RoundTable,5024,9851,[-0.748806   -0.95223403 -0.71741998],[1.19973004 0.99339199 0.40484801]
D00646.obj,RoundTable,5063,9676,[-0.65305799 -0.82588702 -0.345202  ],[0.99581701 0.82085598 0.692204  ]
D00649.obj,RoundTable,5004,9988,[-0.92189097 -0.89033598 -0.908957  ],[0.85884601 0.89140701 0.116575  ]
D00702.obj,RoundTable,5003,9956,[-0.843261   -0.72847402 -0.35174301],[0.59822202 0.81949699 0.83655602]
D00756.obj,RoundTable,5001,9998,[-0.85280401 -0.26964501 -0.384058  ],[0.42166701 0.51363599 0.39857   ]
D00827.obj,RoundTable,5003,9978,[-0.67122298 -0.59433597 -0.92685902],[1.04605997 1.24014997 0.84435302]
D00866.obj,RoundTable,4591,8916,[-0.735421   -0.82296801 -0.58270001],[0.58797598 0.51612401 0.56519002]
D00909.obj,RoundTable,4696,9320,[-0.74709803 -0.73574603 -0.55732399],[0.76599699 0.62785798 0.76664197]
D00948.obj,RoundTable,5002,9988,[-0.37372601 -0.44569901 -0.44605201],[0.77986801 0.44419801 0.44654101]
m921.obj,RoundTable,5064,9675,[0.025 0.025 0.025],[0.97500002 0.46867901 0.97500002]
m922.obj,RoundTable,5005,9990,[0.025 0.025 0.025],[0.97500002 0.53562498 0.92850399]
m923.obj,RoundTable,5010,9984,[0.025 0.025 0.025],[0.97442001 0.526223   0.97500002]
m924.obj,RoundTable,5159,8879,[0.025 0.025 0.025],[0.97500002 0.336326   0.97500002]
m925.obj,RoundTable,5192,8889,[0.025 0.025 0.025],[0.97490698 0.56859201 0.97500002]
m926.obj,RoundTable,5160,8777,[0.025 0.025 0.025],[0.97500002 0.791605   0.97500002]
m927.obj,RoundTable,5010,9984,[0.025 0.025 0.025],[0.974424   0.354664   0.97500002]
m928.obj,RoundTable,5044,9445,[0.025 0.025 0.025],[0.97500002 0.804676   0.97500002]
m929.obj,RoundTable,4989,9181,[0.025 0.025 0.025],[0.97500002 0.562554   0.97500002]
m930.obj,RoundTable,5004,9984,[0.025 0.025 0.025],[0.64108098 0.97500002 0.64108098]
m931.obj,RoundTable,5005,9990,[0.025 0.025 0.025],[0.811207   0.97500002 0.77272701]
m932.obj,RoundTable,4771,9456,[0.025 0.025 0.025],[0.97500002 0.62020701 0.97500002]
m933.obj,RoundTable,5003,9996,[0.025 0.025 0.025],[0.97500002 0.55937499 0.92850399]
m934.obj,RoundTable,5004,9988,[0.025 0.025 0.025],[0.97500002 0.81489801 0.97500002]
m935.obj,RoundTable,5004,9913,[0.025 0.025 0.025],[0.876203   0.97500002 0.87618601]
m937.obj,RoundTable,4482,8960,[0.025 0.025 0.025],[0.97500002 0.76388901 0.97500002]
m938.obj,RoundTable,5007,9934,[0.025 0.025 0.025],[0.87475002 0.87673497 0.97500002]
D00057.obj,Shelf,5148,9830,[-0.95634103 -0.70276898 -0.30043799],[0.73008698 0.46233499 0.20203   ]
D00074.obj,Shelf,5072,9928,[-0.75832802 -0.63538098 -0.284787  ],[1.03820002 0.85028899 0.16020399]
D00129.obj,Shelf,5007,9854,[-0.76013499 -0.73122102 -0.28021801],[0.76355398 0.92397702 0.19845   ]
D00171.obj,Shelf,4993,9797,[-0.82522899 -0.63585103 -0.291628  ],[0.91711497 0.29728001 0.26191601]
D00198.obj,Shelf,4210,8146,[-0.79943401 -0.75085598 -0.09851   ],[0.74464703 0.64535999 0.27292001]
D00242.obj,Shelf,5026,9824,[-1.17163002 -1.02621996 -0.19385201],[0.75799602 0.902776   0.394703  ]
D00337.obj,Shelf,5001,9736,[-0.741947   -1.09397995 -0.30006999],[1.12611997 0.70540297 0.108376  ]
D00352.obj,Shelf,5000,9996,[-0.71965802 -0.832937   -0.25964701],[1.07551003 0.50286198 0.225189  ]
D00468.obj,Shelf,5015,9852,[-1.14697003 -1.02188003 -0.38202101],[0.72874397 0.83161199 0.37654299]
D00592.obj,Shelf,5011,9986,[-0.76468498 -0.89085102 -0.315815  ],[1.21042001 1.06315005 0.17753699]
D00631.obj,Shelf,5007,9806,[-0.833323   -0.72546798 -0.126855  ],[1.00918996 0.830073   0.18488801]
D00691.obj,Shelf,4684,5004,[-0.79691303 -0.45345101 -0.143362  ],[0.94027698 0.519454   0.109983  ]
D00725.obj,Shelf,4107,8126,[-0.75757599 -0.74688101 -0.229562  ],[1.09320998 0.89002103 0.196062  ]
D00772.obj,Shelf,5044,9892,[-0.57121497 -0.93489599 -0.223388  ],[0.95787001 0.74501699 0.11265   ]
D00781.obj,Shelf,5105,9703,[-0.79332101 -0.89729798 -0.56721097],[1.15081    0.93388802 0.47887799]
D00818.obj,Shelf,4631,9142,[-0.53988999 -0.60499698 -0.220333  ],[0.98127598 0.66519099 0.216049  ]
D00881.obj,Shelf,5068,9665,[-0.767308   -0.96358103 -0.190552  ],[1.17375004 0.96071899 0.128665  ]
D00887.obj,Shelf,5093,9731,[-0.75465697 -0.47092301 -0.12949599],[1.12674999 0.70441198 0.180283  ]
D00917.obj,Shelf,5001,9996,[-0.94683099 -0.41319099 -0.1558    ],[0.88223201 0.52165902 0.39255399]
D00956.obj,Shelf,5009,9750,[-0.80379701 -0.72105199 -0.215748  ],[0.93469101 0.55449998 0.179699  ]
m844.obj,Shelf,5048,9851,[0.025 0.025 0.025],[0.97500002 0.82696098 0.20429599]
m845.obj,Shelf,5053,9741,[0.025 0.025 0.025],[0.78563899 0.97500002 0.263024  ]
m846.obj,Shelf,4248,8388,[0.025 0.025 0.025],[0.551      0.97500002 0.26780501]
m847.obj,Shelf,5009,9829,[0.025 0.025 0.025],[0.66041303 0.97500002 0.225022  ]
m849.obj,Shelf,5008,9922,[0.025 0.025 0.025],[0.97500002 0.66212702 0.178756  ]
m850.obj,Shelf,5043,9854,[0.025 0.025 0.025],[0.97500002 0.78355002 0.198028  ]
m851.obj,Shelf,5017,9898,[0.025 0.025 0.025],[0.83928603 0.97500002 0.29642901]
m852.obj,Shelf,5027,9556,[0.025 0.025 0.025],[0.79527003 0.97500002 0.281757  ]
m853.obj,Shelf,5026,9521,[0.025 0.025 0.025],[0.75576901 0.97500002 0.207692  ]
m854.obj,Shelf,5014,9648,[0.025 0.025 0.025],[0.97426897 0.97500002 0.19341899]
m855.obj,Shelf,5278,9728,[0.025 0.025 0.025],[0.97500002 0.81666702 0.5       ]
m856.obj,Shelf,5009,9986,[0.025 0.025 0.025],[0.97500002 0.79110497 0.40805301]
m857.obj,Shelf,5002,9948,[0.025 0.025 0.025],[0.97500002 0.66861099 0.33158299]
m858.obj,Shelf,5090,9485,[0.025 0.025 0.025],[0.97500002 0.5        0.12      ]
m859.obj,Shelf,5095,9794,[0.025 0.025 0.025],[0.67782199 0.97500002 0.32231301]
m860.obj,Shelf,5007,9986,[0.025 0.025 0.025],[0.97500002 0.78829497 0.29169899]
m861.obj,Shelf,5007,9935,[0.025 0.025 0.025],[0.97500002 0.91062403 0.176864  ]
m862.obj,Shelf,5014,9946,[0.025 0.025 0.025],[0.46824601 0.97500002 0.91253603]
m863.obj,Shelf,5246,9395,[0.025 0.025 0.025],[0.590289   0.97500002 0.213433  ]
m864.obj,Shelf,5313,9395,[0.025 0.025 0.025],[0.5        0.97500002 0.183336  ]
m865.obj,Shelf,5232,9387,[0.025 0.025 0.025],[0.72295702 0.97500002 0.25765699]
m866.obj,Shelf,5148,9384,[0.025 0.025 0.025],[0.93699503 0.97500002 0.32900399]
m868.obj,Shelf,5010,9829,[0.025 0.025 0.025],[0.38772699 0.97500002 0.19772699]
D00027.obj,Ship,4202,4887,[-0.70186001 -0.403568   -0.196767  ],[1.03006005 0.302762   0.180722  ]
D00042.obj,Ship,5082,9596,[-1.00258005 -0.20301899 -0.42215899],[0.96470398 0.25575399 0.20810699]
D00099.obj,Ship,5000,10000,[-0.92139399 -0.25668901 -0.117036  ],[0.950876   0.45070401 0.193121  ]
D00175.obj,Ship,5189,9906,[-0.68089497 -0.246991   -0.16500901],[0.844262   0.21946875 0.21706501]
D00247.obj,Ship,4920,8599,[-0.942828 -0.249844 -0.127142],[0.99044698 0.193791   0.149932  ]
D00258.obj,Ship,5370,7815,[-0.96413797 -0.36835399 -0.13321   ],[0.89567602 0.321623   0.119153  ]
D00292.obj,Ship,4205,4887,[-0.70441699 -0.41085801 -0.18118399],[1.02567005 0.296958   0.17597   ]
D00429.obj,Ship,5020,9387,[-0.68397099 -0.244451   -0.32780199],[1.00174999 0.300118   0.312399  ]
D00467.obj,Ship,5718,7986,[-1.01227999 -0.26938701 -0.093821  ],[0.95186001 0.150805   0.100438  ]
D00539.obj,Ship,5046,8697,[-1.03132999 -0.215717   -0.19835762],[0.895601   0.148395   0.22883099]
D00543.obj,Ship,5090,9494,[-0.83979398 -0.61699802 -0.230857  ],[1.06456006 0.215636   0.20070575]
D00647.obj,Ship,5009,9938,[-0.97442102 -0.228144   -0.143241  ],[0.98198301 0.168889   0.126853  ]
D00771.obj,Ship,33376,64033,[-0.84798098 -0.49737501 -0.115535  ],[1.09133005 0.25620201 0.089999  ]
D00791.obj,Ship,4200,4887,[-1.00436997 -0.30531099 -0.179924  ],[0.72526801 0.406037   0.184624  ]
D00809.obj,Ship,40714,80268,[-0.98132902 -0.439915   -0.161653  ],[0.89901102 0.26367399 0.19267499]
D00837.obj,Ship,4921,8600,[-0.9239985  -0.27326101 -0.124809  ],[1.00796998 0.16785599 0.153832  ]
D00896.obj,Ship,4991,9542,[-1.13694    -0.44475299 -0.25995499],[0.75784397 0.335244   0.25119701]
D00907.obj,Ship,5090,9898,[-0.61878198 -0.28434899 -0.26467299],[0.87661701 0.34869513 0.31066   ]
D00935.obj,Ship,5005,9962,[-0.914527 -0.120096 -0.060672],[0.96505803 0.20828401 0.114198  ]
D00949.obj,Ship,5032,9807,[-1.01364994 -0.247172   -0.209759  ],[0.933231   0.51411998 0.38599601]
m1427.obj,Ship,5226,9184,[0.025 0.025 0.025],[0.97500002 0.219739   0.1816    ]
m1428.obj,Ship,5235,8955,[0.025 0.025 0.025],[0.97500002 0.239868   0.14634   ]
m1429.obj,Ship,5226,8860,[0.025 0.025 0.025],[0.97500002 0.301662   0.13237999]
m1430.obj,Ship,5246,8965,[0.025 0.025 0.025],[0.97500002 0.367111   0.138905  ]
m1431.obj,Ship,5194,9029,[0.025 0.025 0.025],[0.97500002 0.318517   0.17669301]
m1432.obj,Ship,5099,9093,[0.025 0.025 0.025],[0.97500002 0.262155   0.119449  ]
m1433.obj,Ship,5335,8927,[0.025 0.025 0.025],[0.97500002 0.31326199 0.195429  ]
m1434.obj,Ship,5029,9906,[0.025 0.025 0.025],[0.47231999 0.27655801 0.97500002]
m1435.obj,Ship,4241,4887,[0.025 0.025 0.025],[0.21916001 0.40352201 0.97500002]
m1436.obj,Ship,5008,9942,[0.025 0.025 0.025],[0.15596899 0.209796   0.97500002]
m1437.obj,Ship,5114,9069,[0.025 0.025 0.025],[0.97500002 0.28496099 0.12736399]
m1438.obj,Ship,4996,9663,[0.025 0.025 0.025],[0.97500002 0.19299001 0.18789101]
m1439.obj,Ship,4995,9964,[0.025 0.025 0.025],[0.97500002 0.2687     0.122699  ]
m1440.obj,Ship,4230,5977,[0.025 0.025 0.025],[0.97500002 0.221908   0.262171  ]
m1441.obj,Ship,5543,7942,[0.025 0.025 0.025],[0.97500002 0.42543599 0.239859  ]
m1442.obj,Ship,5003,9148,[0.025 0.025 0.025],[0.164983   0.30525601 0.97500002]
m1444.obj,Ship,5076,9376,[0.025 0.025 0.025],[0.231519   0.45932001 0.97500002]
m1446.obj,Ship,4923,8599,[0.025 0.025 0.025],[0.97500002 0.159904   0.24461199]
m1447.obj,Ship,5025,9624,[0.025 0.025 0.025],[0.121877   0.17908201 0.97500002]
m1448.obj,Ship,5005,9889,[0.025 0.025 0.025],[0.186087   0.97500002 0.68173897]
m1449.obj,Ship,5000,10000,[0.025 0.025 0.025],[0.22389901 0.849298   0.97500002]
m1450.obj,Ship,4473,8352,[0.025 0.025 0.025],[0.238483   0.84338802 0.97500002]
m1451.obj,Ship,5023,9916,[0.025 0.025 0.025],[0.181495   0.97500002 0.69145399]
m1452.obj,Ship,5028,9842,[0.025 0.025 0.025],[0.60355198 0.97500002 0.158593  ]
m1453.obj,Ship,5011,9904,[0.025 0.025 0.025],[0.44008899 0.69094503 0.97500002]
m1454.obj,Ship,4810,9568,[0.025 0.025 0.025],[0.63737702 0.82099098 0.97500002]
m1455.obj,Ship,4634,9216,[0.025 0.025 0.025],[0.402439   0.70609403 0.97500002]
m1456.obj,Ship,5012,9944,[0.025 0.025 0.025],[0.88284397 0.97500002 0.27011701]
m1457.obj,Ship,5016,9759,[0.025 0.025 0.025],[0.37519699 0.59732997 0.97500002]
m1458.obj,Ship,5023,9796,[0.025 0.025 0.025],[0.97500002 0.89087999 0.55481398]
m1459.obj,Ship,4396,8496,[0.025 0.025 0.025],[0.97500002 0.66440499 0.42026001]
m1460.obj,Ship,4892,9510,[0.025 0.025 0.025],[0.67788899 0.518839   0.97500002]
m1461.obj,Ship,4556,5863,[0.025 0.025 0.025],[0.71867597 0.513399   0.97500002]
m1462.obj,Ship,4916,9500,[0.025 0.025 0.025],[0.54835802 0.52495199 0.97500002]
m1463.obj,Ship,5008,9944,[0.025 0.025 0.025],[0.97500002 0.16415501 0.12241   ]
m1464.obj,Ship,5053,9865,[0.025 0.025 0.025],[0.19372    0.34244099 0.97500002]
m1465.obj,Ship,5004,7601,[0.025 0.025 0.025],[0.97500002 0.22725201 0.15176199]
m1466.obj,Ship,5099,9670,[0.025 0.025 0.025],[0.169516   0.212589   0.97500002]
m1467.obj,Ship,5015,9958,[0.025 0.025 0.025],[0.159527   0.29473299 0.97500002]
m1468.obj,Ship,5061,9208,[0.025 0.025 0.025],[0.97500002 0.227148   0.178993  ]
m1469.obj,Ship,5053,9584,[0.025 0.025 0.025],[0.129224   0.28801    0.97500002]
m1470.obj,Ship,5066,9794,[0.025 0.025 0.025],[0.122405   0.16415399 0.97500002]
m1471.obj,Ship,5224,8236,[0.025 0.025 0.025],[0.97500002 0.35031301 0.45315599]
m1670.obj,Sign,5186,8955,[0.025 0.025 0.025],[0.33560699 0.97500002 0.068536  ]
m1671.obj,Sign,4095,7232,[0.025 0.025 0.025],[0.33883801 0.97500002 0.075532  ]
m1672.obj,Sign,5106,9428,[0.025 0.025 0.025],[0.67075199 0.97500002 0.11303   ]
m1673.obj,Sign,5183,9588,[0.025 0.025 0.025],[0.42899999 0.97500002 0.072555  ]
m1674.obj,Sign,4997,9959,[0.025 0.025 0.025],[0.59640199 0.97500002 0.083778  ]
m1675.obj,Sign,5025,9716,[0.025 0.025 0.025],[0.318634   0.97500002 0.044992  ]
m1676.obj,Sign,4031,8034,[0.025 0.025 0.025],[0.231959   0.97500002 0.057745  ]
m1678.obj,Sign,5144,9410,[0.025 0.025 0.025],[0.209241   0.97500002 0.045404  ]
m1679.obj,Sign,5010,9924,[0.025 0.025 0.025],[0.154414   0.97500002 0.084022  ]
m1680.obj,Sign,5000,9988,[0.025 0.025 0.025],[0.37756801 0.97500002 0.052018  ]
m1681.obj,Sign,5005,9962,[0.025 0.025 0.025],[0.41661301 0.97500002 0.057631  ]
m1682.obj,Sign,4492,8804,[0.025 0.025 0.025],[0.97500002 0.85274202 0.35730699]
m1683.obj,Sign,5030,9956,[0.025 0.025 0.025],[0.97049201 0.97500002 0.358657  ]
m1684.obj,Sign,5002,9992,[0.025 0.025 0.025],[0.97500002 0.94233    0.104207  ]
m1685.obj,Sign,5047,9918,[0.025 0.025 0.025],[0.80746198 0.97500002 0.30696601]
D00006.obj,Skyscraper,48226,54476,[-0.86549002 -0.38378599 -0.42766401],[1.06092    0.45253399 0.32560599]
D00058.obj,Skyscraper,73440,53411,[-0.86673099 -0.31689101 -0.185607  ],[0.96626103 0.236562   0.20952199]
D00059.obj,Skyscraper,4274,6932,[-0.92116803 -0.36932701 -0.31360999],[0.99016899 0.26578099 0.32881701]
D00105.obj,Skyscraper,5036,9600,[-1.03017998 -0.30471501 -0.206293  ],[0.516563 0.184333 0.176329]
D00125.obj,Skyscraper,5029,9617,[-0.98596799 -0.20807301 -0.16676401],[0.55974001 0.25884801 0.184044  ]
D00126.obj,Skyscraper,5400,5443,[-0.789473   -0.29139799 -0.218754  ],[1.061755   0.381102   0.15625601]
D00130.obj,Skyscraper,5265,8898,[-0.941441 -0.179672 -0.185709],[0.87635303 0.229129   0.20734499]
D00259.obj,Skyscraper,49527,55151,[-0.92169797 -0.18257301 -0.12942301],[0.683792 0.11706  0.138955]
D00300.obj,Skyscraper,4984,8604,[-0.88164401 -0.182475   -0.19238301],[0.90078402 0.22764599 0.19267   ]
D00520.obj,Skyscraper,51626,51676,[-0.857575   -0.37807301 -0.25568399],[1.11018002 0.274454   0.26669899]
D00532.obj,Skyscraper,5791,3620,[-0.90596749 -0.29371199 -0.256522  ],[1.00349998 0.428082   0.22904   ]
D00584.obj,Skyscraper,5416,6144,[-0.79736602 -0.29321399 -0.179465  ],[1.11754    0.36858699 0.267066  ]
D00589.obj,Skyscraper,5002,9948,[-0.89100099 -0.249752   -0.210741  ],[0.84233999 0.185449   0.221908  ]
D00641.obj,Skyscraper,5072,9797,[-0.86723202 -0.183149   -0.205679  ],[1.00217998 0.267759   0.21675199]
D00664.obj,Skyscraper,5646,7716,[-0.77136898 -0.28435299 -0.24810401],[0.77923448 0.30120501 0.26777101]
D00729.obj,Skyscraper,31282,47820,[-1.08302999 -0.370116   -0.33166599],[0.82779002 0.60483199 0.34764799]
D00822.obj,Skyscraper,4615,8969,[-0.96285251 -0.207535   -0.20802   ],[0.76387    0.19233701 0.18561999]
D00870.obj,Skyscraper,37310,50332,[-0.87706602 -0.39689201 -0.231676  ],[1.03834999 0.239769   0.218357  ]
D00872.obj,Skyscraper,4989,9864,[-1.25123    -0.24728701 -0.18134101],[0.451695   0.25722799 0.37355599]
