File,Class,Eigenvector 1 (X-axis),Eigenvector 2 (Y-axis),Eigenvector 3 (Z-axis)
D00141.obj,Monitor,1.0,1.0,1.0
D00229.obj,Monitor,1.0,1.0,1.0
D00336.obj,Monitor,1.0,1.0,1.0
D00339.obj,Monitor,1.0,1.0,1.0
D00364.obj,Monitor,1.0,1.0,1.0
D00387.obj,Monitor,1.0,1.0,1.0
D00391.obj,Monitor,1.0,1.0,1.0
D00412.obj,Monitor,1.0,1.0,1.0
D00444.obj,Monitor,1.0,1.0,1.0
D00469.obj,Monitor,1.0,1.0,1.0
D00548.obj,Monitor,1.0,1.0,1.0
D00659.obj,Monitor,1.0,1.0,1.0
D00852.obj,Monitor,1.0,1.0,1.0
D00863.obj,Monitor,1.0,3.243189650385031e-16,4.139684854431984e-16
D00915.obj,Monitor,1.0,1.0,1.0
D00919.obj,Monitor,1.0,9.105255670641088e-16,5.089089671905977e-16
D00920.obj,Monitor,1.0,1.0,1.0
D00978.obj,Monitor,1.0,0.0,0.0
D01000.obj,Monitor,1.0,1.0,1.0
D00011.obj,Monoplane,1.0,1.0,1.0
D00019.obj,Monoplane,1.0,1.0,1.0
D00043.obj,Monoplane,1.0,1.0,1.0
D00098.obj,Monoplane,1.0,1.0,1.0
D00167.obj,Monoplane,1.0,1.0,1.0
D00169.obj,Monoplane,1.0,4.065016038659423e-17,6.388379126278221e-17
D00262.obj,Monoplane,1.0,1.0,1.0
D00301.obj,Monoplane,1.0,1.0,1.0
D00304.obj,Monoplane,1.0,1.0,1.0
D00319.obj,Monoplane,1.0,3.6136501703676323e-16,3.663759627547372e-16
D00402.obj,Monoplane,1.0,1.0,1.0
D00482.obj,Monoplane,1.0,4.338360632734401e-16,4.169612609174748e-18
D00617.obj,Monoplane,1.0,1.0,1.0
D00688.obj,Monoplane,1.0,5.106301019956715e-14,4.3337050738439967e-14
D00798.obj,Monoplane,1.0,1.0,1.0
D00840.obj,Monoplane,1.0,1.0,1.0
D00864.obj,Monoplane,1.0,1.0,1.0
D00925.obj,Monoplane,1.0,3.172366204762183e-17,3.4310574325577955e-17
D00963.obj,Monoplane,1.0,1.0,1.0
D00995.obj,Monoplane,1.0,1.0,1.0
D00021.obj,Motorcycle,1.0,1.0,1.0
D00039.obj,Motorcycle,1.0,1.0,1.0
D00054.obj,Motorcycle,1.0,1.8176257719138985e-16,1.1997331484116315e-16
D00224.obj,Motorcycle,1.0,1.0,1.0
D00269.obj,Motorcycle,1.0,1.0,1.0
D00288.obj,Motorcycle,1.0,1.0,1.0
D00342.obj,Motorcycle,1.0,1.0,1.0
D00345.obj,Motorcycle,1.0,1.0,1.0
D00395.obj,Motorcycle,1.0,1.0,1.0
D00396.obj,Motorcycle,1.0,1.0,1.0
D00476.obj,Motorcycle,1.0,1.0,1.0
D00521.obj,Motorcycle,1.0,1.0,1.0
D00544.obj,Motorcycle,1.0,1.0,1.0
D00594.obj,Motorcycle,1.0,1.0,1.0
D00703.obj,Motorcycle,1.0,2.279905815309029e-16,3.71319725223077e-16
D00768.obj,Motorcycle,1.0,1.0,1.0
D00858.obj,Motorcycle,1.0,1.5399254593385105e-16,1.881910723186905e-16
D00880.obj,Motorcycle,1.0,1.0,1.0
D00886.obj,Motorcycle,1.0,1.0,1.0
D00945.obj,Motorcycle,1.0,1.0,1.0
m1479.obj,Motorcycle,1.0,1.0,1.0
m1480.obj,Motorcycle,1.0,1.0,1.0
m1481.obj,Motorcycle,1.0,6.419837437105102e-17,1.1952071749871064e-16
m1482.obj,Motorcycle,1.0,1.0,1.0
m1483.obj,Motorcycle,1.0,1.0,1.0
m1484.obj,Motorcycle,1.0,1.0,1.0
D00172.obj,Mug,1.0,9.283084098648689e-16,4.0774969388134507e-16
D00202.obj,Mug,1.0,1.0,1.0
D00227.obj,Mug,1.0,3.268532290543586e-16,2.8243619848899467e-16
D00321.obj,Mug,1.0,1.0,1.0
D00341.obj,Mug,1.0,1.0731023099370237e-16,4.571716523738979e-18
D00372.obj,Mug,1.0,4.293887876885722e-14,4.914481537035105e-14
D00427.obj,Mug,1.0,1.0,1.0
D00684.obj,Mug,1.0,1.0,1.0
D00685.obj,Mug,1.0,1.0,1.0
D00705.obj,Mug,1.0,1.0,1.0
D00728.obj,Mug,1.0,1.0,1.0
D00745.obj,Mug,1.0,1.566573954925237e-17,3.7432097191418446e-16
D00747.obj,Mug,1.0,1.0,1.0
D00760.obj,Mug,1.0,1.514903308944368e-11,1.5072195847033626e-11
D00770.obj,Mug,1.0,2.2382976323832456e-15,2.8242963623210998e-15
D00825.obj,Mug,1.0,1.0,1.0
D00833.obj,Mug,1.0,1.0,1.0
D00908.obj,Mug,1.0,1.0,1.0
D00913.obj,Mug,1.0,1.0,1.0
D00923.obj,Mug,1.0,1.0,1.0
m503.obj,Mug,1.0,1.0,1.0
m504.obj,Mug,1.0,1.0,1.0
m506.obj,Mug,1.0,2.448363637746211e-16,1.398274240941101e-16
m507.obj,Mug,1.0,1.0,1.0
m508.obj,Mug,1.0,1.0,1.0
m509.obj,Mug,1.0,1.0,1.0
D00036.obj,MultiSeat,1.0,1.0,1.0
D00046.obj,MultiSeat,1.0,1.968934512820826e-15,1.550364656902715e-15
D00053.obj,MultiSeat,1.0,4.3118840777158903e-16,8.930126935963376e-16
D00145.obj,MultiSeat,1.0,1.138493382520063e-17,3.731881290005219e-17
D00146.obj,MultiSeat,1.0,2.1760034540550496e-16,7.650865534807985e-16
D00237.obj,MultiSeat,1.0,3.3871290013730273e-16,7.519995880090108e-16
D00245.obj,MultiSeat,1.0,1.0,1.0
D00263.obj,MultiSeat,1.0,8.484143095254924e-16,6.247470255661386e-16
D00273.obj,MultiSeat,1.0,1.0,1.0
D00285.obj,MultiSeat,1.0,0.0,0.0
D00289.obj,MultiSeat,1.0,1.0,1.0
D00329.obj,MultiSeat,1.0,1.0,1.0
D00586.obj,MultiSeat,1.0,0.0,5.792070664397451e-16
D00588.obj,MultiSeat,1.0,2.7574714946786906e-16,2.1731755947523495e-16
D00607.obj,MultiSeat,1.0,3.6833777810551054e-16,5.300306577893945e-16
D00637.obj,MultiSeat,1.0,5.99007185900917e-17,5.99007185900917e-17
D00648.obj,MultiSeat,1.0,3.709174874240323e-16,4.779842282398242e-16
D00652.obj,MultiSeat,1.0,6.359389269361584e-16,4.628369665979398e-16
D00749.obj,MultiSeat,1.0,1.0,1.0
D00985.obj,MultiSeat,1.0,1.0,1.0
m774.obj,MultiSeat,1.0,3.0881757865097444e-16,5.145301772999453e-17
m775.obj,MultiSeat,1.0,1.0,1.0
m776.obj,MultiSeat,1.0,1.0,1.0
m777.obj,MultiSeat,1.0,2.2307664896202627e-16,1.1437471218785544e-16
m778.obj,MultiSeat,1.0,6.657163074931042e-16,7.509800537310363e-16
m779.obj,MultiSeat,1.0,1.0,1.0
m780.obj,MultiSeat,1.0,1.0,1.0
m781.obj,MultiSeat,1.0,2.44757247164779e-16,2.2445186528186188e-17
m782.obj,MultiSeat,1.0,1.7236737659643715e-16,5.0047749007859025e-17
m783.obj,MultiSeat,1.0,1.0,1.0
m784.obj,MultiSeat,1.0,1.0758953439722054e-15,1.2337891278167947e-15
m829.obj,MultiSeat,1.0,9.646811531842044e-16,5.562675932590219e-16
m830.obj,MultiSeat,1.0,2.539193782839559e-16,2.8915333144971745e-17
m831.obj,MultiSeat,1.0,3.8727736236587376e-16,1.2495483526048656e-16
m832.obj,MultiSeat,1.0,7.098635876184412e-16,4.2794918359098564e-16
m833.obj,MultiSeat,1.0,1.0,1.0
m834.obj,MultiSeat,1.0,4.120667414172549e-16,2.3015774643501035e-16
m835.obj,MultiSeat,1.0,1.0,1.0
m836.obj,MultiSeat,1.0,1.6854683733757268e-16,6.282095344350782e-18
m837.obj,MultiSeat,1.0,1.0,1.0
m838.obj,MultiSeat,1.0,3.036327972113823e-16,9.981650516222358e-16
m839.obj,MultiSeat,1.0,1.0,1.0
m840.obj,MultiSeat,1.0,1.0,1.0
m841.obj,MultiSeat,1.0,1.0,1.0
m843.obj,MultiSeat,1.0,1.0,1.0
m625.obj,Musical_Instrument,1.0,1.0,1.0
m626.obj,Musical_Instrument,1.0,1.0,1.0
m627.obj,Musical_Instrument,1.0,1.0,1.0
m628.obj,Musical_Instrument,1.0,1.0,1.0
m629.obj,Musical_Instrument,1.0,1.0,1.0
m630.obj,Musical_Instrument,1.0,1.2746324939122905e-15,1.6763145175565138e-15
m631.obj,Musical_Instrument,1.0,1.0,1.0
m632.obj,Musical_Instrument,1.0,1.0,1.0
m633.obj,Musical_Instrument,1.0,1.0,1.0
m634.obj,Musical_Instrument,1.0,1.0,1.0
m635.obj,Musical_Instrument,1.0,1.0,1.0
m637.obj,Musical_Instrument,1.0,1.0,1.0
m638.obj,Musical_Instrument,1.0,1.0,1.0
m639.obj,Musical_Instrument,1.0,1.0,1.0
m640.obj,Musical_Instrument,1.0,1.0,1.0
m641.obj,Musical_Instrument,1.0,2.9820378679925137e-15,3.067210606490965e-15
m643.obj,Musical_Instrument,1.0,1.0,1.0
m644.obj,Musical_Instrument,1.0,1.0,1.0
m645.obj,Musical_Instrument,1.0,2.2204460492503146e-16,3.1912162295522615e-17
m646.obj,Musical_Instrument,1.0,1.0,1.0
m647.obj,Musical_Instrument,1.0,1.0,1.0
D00037.obj,NonWheelChair,1.0,1.0,1.0
D00101.obj,NonWheelChair,1.0,1.0,1.0
D00170.obj,NonWheelChair,1.0,1.0,1.0
D00185.obj,NonWheelChair,1.0,3.782108666619933e-15,3.1721649736342177e-15
D00240.obj,NonWheelChair,1.0,1.0,1.0
D00306.obj,NonWheelChair,1.0,1.1849317260306692e-16,4.440831587108348e-17
D00357.obj,NonWheelChair,1.0,1.0,1.0
D00419.obj,NonWheelChair,1.0,1.0,1.0
D00443.obj,NonWheelChair,1.0,1.0,1.0
D00445.obj,NonWheelChair,1.0,1.0,1.0
D00480.obj,NonWheelChair,1.0,1.0,1.0
D00481.obj,NonWheelChair,1.0,1.0,1.0
D00512.obj,NonWheelChair,1.0,1.946064589926422e-15,2.0513895939837224e-15
D00694.obj,NonWheelChair,1.0,1.0,1.0
D00707.obj,NonWheelChair,1.0,1.2643885813003069e-16,3.473048045124179e-16
D00741.obj,NonWheelChair,1.0,1.0,1.0
D00853.obj,NonWheelChair,1.0,4.5519144009631426e-15,2.955549650296974e-15
D00914.obj,NonWheelChair,1.0,1.0,1.0
D00928.obj,NonWheelChair,1.0,1.3122344066514949e-12,1.3122344066514949e-12
D00936.obj,NonWheelChair,1.0,1.0,1.0
m785.obj,NonWheelChair,1.0,1.0,1.0
m786.obj,NonWheelChair,1.0,1.0,1.0
m787.obj,NonWheelChair,1.0,1.0550022569559404e-10,1.0572244388560035e-10
m788.obj,NonWheelChair,1.0,9.086261448241605e-15,8.796523521909896e-15
m789.obj,NonWheelChair,1.0,1.0,1.0
m790.obj,NonWheelChair,1.0,3.3306690738806445e-16,3.112161246968565e-16
m791.obj,NonWheelChair,1.0,1.0,1.0
m793.obj,NonWheelChair,1.0,4.484581229430405e-16,3.7985659155973203e-16
m794.obj,NonWheelChair,1.0,1.0,1.0
m795.obj,NonWheelChair,1.0,4.2657586775156915e-16,1.618789695944857e-15
m796.obj,NonWheelChair,1.0,1.4280214730401216e-15,1.9573311454807263e-15
m797.obj,NonWheelChair,1.0,1.0,1.0
m798.obj,NonWheelChair,1.0,1.0,1.0
m799.obj,NonWheelChair,1.0,1.0,1.0
m800.obj,NonWheelChair,1.0,1.0,1.0
m801.obj,NonWheelChair,1.0,1.0,1.0
m804.obj,NonWheelChair,1.0,1.8412748566602978e-11,1.841285958890544e-11
m805.obj,NonWheelChair,1.0,1.425409074503985e-15,2.1707827445076057e-15
m806.obj,NonWheelChair,1.0,4.836854276964578e-19,1.8912968204638002e-16
m807.obj,NonWheelChair,1.0,2.1447778310538065e-16,4.909957614952814e-17
m808.obj,NonWheelChair,1.0,1.0,1.0
m809.obj,NonWheelChair,1.0,1.0,1.0
m810.obj,NonWheelChair,1.0,1.0,1.0
m811.obj,NonWheelChair,1.0,1.0,1.0
m812.obj,NonWheelChair,1.0,1.6751904788041013e-15,7.9441153952827335e-16
m813.obj,NonWheelChair,1.0,1.6790752992515196e-15,2.9154960373395473e-15
m814.obj,NonWheelChair,1.0,2.3111434045727075e-17,4.888457768251678e-17
m815.obj,NonWheelChair,1.0,8.113965040469073e-16,1.5454588134158627e-15
m816.obj,NonWheelChair,1.0,4.6822072627673466e-18,1.393358595397578e-15
m817.obj,NonWheelChair,1.0,6.719979122660933e-16,5.137841226168701e-16
m818.obj,NonWheelChair,1.0,1.0,1.0
m819.obj,NonWheelChair,1.0,1.0,1.0
m820.obj,NonWheelChair,1.0,3.22117432406746e-16,3.002462070023671e-16
m821.obj,NonWheelChair,1.0,1.0,1.0
m822.obj,NonWheelChair,1.0,1.0,1.0
m823.obj,NonWheelChair,1.0,1.0379070616337797e-15,4.0035761157409295e-16
m824.obj,NonWheelChair,1.0,1.0,1.0
m826.obj,NonWheelChair,1.0,1.0,1.0
m827.obj,NonWheelChair,1.0,1.0,1.0
m828.obj,NonWheelChair,1.0,1.0,1.0
D00008.obj,PianoBoard,1.0,2.2784698271288446e-16,1.7192749220231547e-16
D00065.obj,PianoBoard,1.0,1.0,1.0
D00075.obj,PianoBoard,1.0,1.0,1.0
D00104.obj,PianoBoard,1.0,1.0,1.0
D00122.obj,PianoBoard,1.0,1.0,1.0
D00181.obj,PianoBoard,1.0,1.0,1.0
D00212.obj,PianoBoard,1.0,4.1005277808000694e-17,7.376441793819565e-17
D00235.obj,PianoBoard,1.0,1.6970605565182203e-17,9.395439529504278e-17
D00253.obj,PianoBoard,1.0,1.0,1.0
D00332.obj,PianoBoard,1.0,1.0,1.0
D00381.obj,PianoBoard,1.0,1.0,1.0
D00441.obj,PianoBoard,1.0,0.0,2.0602616926918367e-16
D00460.obj,PianoBoard,1.0,1.0,1.0
D00623.obj,PianoBoard,1.0,1.0,1.0
D00718.obj,PianoBoard,1.0,9.477059530022582e-17,1.1617634055038176e-17
D00721.obj,PianoBoard,1.0,1.0,1.0
D00755.obj,PianoBoard,1.0,1.0,1.0
D00885.obj,PianoBoard,1.0,1.0,1.0
D00962.obj,PianoBoard,1.0,1.0,1.0
D00966.obj,PianoBoard,1.0,1.0,1.0
D00049.obj,PlantIndoors,1.0,1.0,1.0
D00073.obj,PlantIndoors,1.0,1.0,1.0
D00087.obj,PlantIndoors,1.0,4.121700233824445e-16,6.981628473458175e-16
D00128.obj,PlantIndoors,1.0,1.0,1.0
D00159.obj,PlantIndoors,1.0,1.251479034970676e-15,1.0454594570152885e-15
D00238.obj,PlantIndoors,1.0,1.6381985625539931e-15,1.037399668087358e-15
D00280.obj,PlantIndoors,1.0,1.0,1.0
D00370.obj,PlantIndoors,1.0,2.6367522403760102e-15,2.4599687205257003e-15
D00379.obj,PlantIndoors,1.0,1.0,1.0
D00466.obj,PlantIndoors,1.0,9.075653657640131e-15,6.2893670793078254e-15
D00491.obj,PlantIndoors,1.0,1.0,1.0
D00595.obj,PlantIndoors,1.0,1.0,1.0
D00609.obj,PlantIndoors,1.0,1.0,1.0
D00622.obj,PlantIndoors,1.0,4.499447971624794e-17,2.6143721143567017e-16
D00624.obj,PlantIndoors,1.0,1.0,1.0
D00657.obj,PlantIndoors,1.0,1.0,1.0
D00667.obj,PlantIndoors,1.0,1.0,1.0
D00800.obj,PlantIndoors,1.0,1.6137091662926653e-13,1.5393438026910065e-13
D00968.obj,PlantIndoors,1.0,1.0,1.0
m1000.obj,PlantIndoors,1.0,1.0,1.0
m1001.obj,PlantIndoors,1.0,1.0,1.0
m1002.obj,PlantIndoors,1.0,5.550966463920937e-15,3.805155693553169e-15
m1003.obj,PlantIndoors,1.0,1.0,1.0
m1004.obj,PlantIndoors,1.0,1.0,1.0
m1005.obj,PlantIndoors,1.0,9.44962869837369e-16,3.6645221949702146e-16
m1006.obj,PlantIndoors,1.0,1.0,1.0
m1007.obj,PlantIndoors,1.0,1.9900448858561074e-16,2.0081472049852597e-16
m1008.obj,PlantIndoors,1.0,1.720845688168948e-15,1.3519388312478445e-15
m1009.obj,PlantIndoors,1.0,1.0,1.0
m1010.obj,PlantIndoors,1.0,1.0,1.0
m1011.obj,PlantIndoors,1.0,1.0,1.0
m1012.obj,PlantIndoors,1.0,1.4019850574960928e-15,2.131841513393417e-15
m1013.obj,PlantIndoors,1.0,2.377018513674297e-16,1.8517744174408247e-16
m1014.obj,PlantIndoors,1.0,1.0,1.0
m1015.obj,PlantIndoors,1.0,1.7805225573838866e-16,1.1294820470496934e-17
m1016.obj,PlantIndoors,1.0,1.0,1.0
m1017.obj,PlantIndoors,1.0,6.610125595221323e-16,1.5173127406461288e-16
m1018.obj,PlantIndoors,1.0,4.172150857612163e-14,4.1923552412482446e-14
m1020.obj,PlantIndoors,1.0,2.647855976040219e-15,1.9968192922398563e-15
m1021.obj,PlantIndoors,1.0,2.3717954670257804e-17,1.0760102075759376e-16
m1022.obj,PlantIndoors,1.0,1.0,1.0
m1023.obj,PlantIndoors,1.0,1.0,1.0
m1025.obj,PlantIndoors,1.0,1.0,1.0
m1026.obj,PlantIndoors,1.0,1.0,1.0
m1027.obj,PlantIndoors,1.0,2.457249237926398e-16,1.022822939640178e-16
m1029.obj,PlantIndoors,1.0,2.034897796214273e-15,2.1786818065027617e-15
m1030.obj,PlantIndoors,1.0,1.0,1.0
m1031.obj,PlantIndoors,1.0,7.623107213819102e-16,4.777113264768199e-16
m1032.obj,PlantIndoors,1.0,2.070565940925917e-14,2.0217695286185846e-14
m1033.obj,PlantIndoors,1.0,1.0,1.0
m1034.obj,PlantIndoors,1.0,4.5255820171817894e-17,1.1225841272022217e-16
m1035.obj,PlantIndoors,1.0,1.0,1.0
m1036.obj,PlantIndoors,1.0,5.584693573504087e-16,7.043518102026839e-16
m989.obj,PlantIndoors,1.0,4.0968895790134485e-15,4.200214493026631e-15
m990.obj,PlantIndoors,1.0,1.0,1.0
m991.obj,PlantIndoors,1.0,1.0,1.0
m992.obj,PlantIndoors,1.0,9.436895709313832e-15,8.387165031526364e-15
m993.obj,PlantIndoors,1.0,1.0,1.0
m994.obj,PlantIndoors,1.0,1.0,1.0
m995.obj,PlantIndoors,1.0,1.0,1.0
m996.obj,PlantIndoors,1.0,1.0,1.0
m997.obj,PlantIndoors,1.0,1.5466827142386197e-15,4.1224523226690256e-16
m998.obj,PlantIndoors,1.0,1.501987007131319e-13,1.558779531013353e-13
m999.obj,PlantIndoors,1.0,1.0,1.0
m1052.obj,PlantWildNonTree,1.0,1.0,1.0
m961.obj,PlantWildNonTree,1.0,1.0,1.0
m962.obj,PlantWildNonTree,1.0,1.0,1.0
m963.obj,PlantWildNonTree,1.0,1.0,1.0
m964.obj,PlantWildNonTree,1.0,1.0,1.0
m965.obj,PlantWildNonTree,1.0,6.322099355708967e-16,6.322099355708967e-16
m966.obj,PlantWildNonTree,1.0,1.0,1.0
m967.obj,PlantWildNonTree,1.0,1.0,1.0
m968.obj,PlantWildNonTree,1.0,1.0,1.0
m971.obj,PlantWildNonTree,1.0,1.1824748424142016e-14,1.1824748424142016e-14
m972.obj,PlantWildNonTree,1.0,1.0,1.0
m973.obj,PlantWildNonTree,1.0,1.0,1.0
m974.obj,PlantWildNonTree,1.0,1.0,1.0
m975.obj,PlantWildNonTree,1.0,2.2349293396305217e-16,4.922517856792767e-17
m976.obj,PlantWildNonTree,1.0,2.4188603623677352e-15,2.6108820823613076e-15
m977.obj,PlantWildNonTree,1.0,1.0,1.0
m978.obj,PlantWildNonTree,1.0,1.0,1.0
m979.obj,PlantWildNonTree,1.0,2.864584343242358e-16,1.7709548990896558e-16
m980.obj,PlantWildNonTree,1.0,1.0,1.0
m981.obj,PlantWildNonTree,1.0,3.2600338743484904e-15,2.26583416001572e-15
m982.obj,PlantWildNonTree,1.0,4.4659974215782495e-14,4.348988739804967e-14
m983.obj,PlantWildNonTree,1.0,5.2487206539831026e-14,5.23762760664706e-14
m984.obj,PlantWildNonTree,1.0,1.0,1.0
m985.obj,PlantWildNonTree,1.0,1.0,1.0
m986.obj,PlantWildNonTree,1.0,1.6701507870682145e-16,1.0653254008117588e-16
m987.obj,PlantWildNonTree,1.0,2.4514496200557083e-15,2.7855666710587892e-15
m988.obj,PlantWildNonTree,1.0,1.9714710550598834e-13,2.050096069841719e-13
D00111.obj,Quadruped,1.0,1.0,1.0
D00150.obj,Quadruped,1.0,1.0,1.0
D00218.obj,Quadruped,1.0,2.93484685804614e-16,1.2670970944344983e-16
D00226.obj,Quadruped,1.0,1.0,1.0
D00261.obj,Quadruped,1.0,1.0,1.0
D00326.obj,Quadruped,1.0,3.507177100804308e-18,8.821884482593596e-17
D00380.obj,Quadruped,1.0,1.0,1.0
D00409.obj,Quadruped,1.0,1.0,1.0
D00508.obj,Quadruped,1.0,1.0,1.0
D00509.obj,Quadruped,1.0,2.587222331386609e-16,1.209458317876647e-16
D00583.obj,Quadruped,1.0,1.0,1.0
D00663.obj,Quadruped,1.0,1.0,1.0
D00700.obj,Quadruped,1.0,1.0,1.0
D00757.obj,Quadruped,1.0,1.0,1.0
D00794.obj,Quadruped,1.0,1.0,1.0
D00795.obj,Quadruped,1.0,4.03188567590176e-16,6.33536693231034e-16
D00831.obj,Quadruped,1.0,3.968726158802388e-16,1.6680115132583385e-16
D00841.obj,Quadruped,1.0,1.0,1.0
D00867.obj,Quadruped,1.0,1.0,1.0
D00934.obj,Quadruped,1.0,1.0,1.0
m100.obj,Quadruped,1.0,1.0,1.0
m101.obj,Quadruped,1.0,1.0,1.0
m102.obj,Quadruped,1.0,1.3888585177427265e-18,1.4309581230713355e-16
m103.obj,Quadruped,1.0,4.800238505656621e-16,1.9841086063105507e-16
m104.obj,Quadruped,1.0,1.0,1.0
m105.obj,Quadruped,1.0,1.0,1.0
m106.obj,Quadruped,1.0,1.0,1.0
m107.obj,Quadruped,1.0,1.0,1.0
m108.obj,Quadruped,1.0,1.0,1.0
m109.obj,Quadruped,1.0,1.0,1.0
m110.obj,Quadruped,1.0,1.0,1.0
m111.obj,Quadruped,1.0,1.0,1.0
m112.obj,Quadruped,1.0,1.0,1.0
m273.obj,Quadruped,1.0,3.5066185099356126e-16,3.5066185099356126e-16
m274.obj,Quadruped,1.0,1.0,1.0
m275.obj,Quadruped,1.0,1.0,1.0
m276.obj,Quadruped,1.0,4.052721711780885e-16,1.505581991360152e-17
m277.obj,Quadruped,1.0,5.645748831070441e-17,2.2832309241694504e-16
m278.obj,Quadruped,1.0,1.0,1.0
m279.obj,Quadruped,1.0,1.0,1.0
m280.obj,Quadruped,1.0,1.0,1.0
m281.obj,Quadruped,1.0,1.7210684862924613e-16,4.73242877679762e-17
m282.obj,Quadruped,1.0,1.0,1.0
m86.obj,Quadruped,1.0,4.87194448959372e-17,3.5440913202318957e-16
m87.obj,Quadruped,1.0,1.0,1.0
m88.obj,Quadruped,1.0,4.2970523166277586e-16,2.669787727032609e-16
m89.obj,Quadruped,1.0,3.38592790545503e-16,4.236369073344836e-17
m90.obj,Quadruped,1.0,4.023217387598341e-16,1.9245395917260536e-16
m91.obj,Quadruped,1.0,5.266584694949073e-19,2.6055342581518834e-16
m92.obj,Quadruped,1.0,1.3945622418698656e-16,2.1161278156442967e-16
m93.obj,Quadruped,1.0,1.0,1.0
m94.obj,Quadruped,1.0,8.497314106701625e-17,1.0917117687798109e-16
m95.obj,Quadruped,1.0,3.2765967425462973e-16,4.172015590661814e-16
m96.obj,Quadruped,1.0,1.0,1.0
m97.obj,Quadruped,1.0,6.950650057192439e-17,6.950650057192439e-17
m98.obj,Quadruped,1.0,7.821973752542044e-19,1.5231365386338915e-16
m99.obj,Quadruped,1.0,1.8753921801161703e-16,1.8753921801161703e-16
D00134.obj,RectangleTable,1.0,6.84447704530106e-17,2.325436009522576e-17
D00187.obj,RectangleTable,1.0,1.0,1.0
D00188.obj,RectangleTable,1.0,1.0,1.0
D00230.obj,RectangleTable,1.0,1.0,1.0
D00243.obj,RectangleTable,1.0,1.0,1.0
D00295.obj,RectangleTable,1.0,1.0,1.0
D00302.obj,RectangleTable,1.0,9.61162755054858e-16,5.979148590052931e-16
D00317.obj,RectangleTable,1.0,3.1290928518136687e-13,3.134638589924595e-13
D00418.obj,RectangleTable,1.0,1.0,1.0
D00421.obj,RectangleTable,1.0,1.0,1.0
D00505.obj,RectangleTable,1.0,1.0,1.0
D00523.obj,RectangleTable,1.0,1.0,1.0
D00530.obj,RectangleTable,1.0,1.0153695959942853e-11,1.0153805215643017e-11
D00571.obj,RectangleTable,1.0,2.175821540266933e-15,4.2509504089097715e-15
D00603.obj,RectangleTable,1.0,1.0,1.0
D00678.obj,RectangleTable,1.0,8.18290293081236e-16,7.321532907978858e-16
D00714.obj,RectangleTable,1.0,1.0,1.0
D00766.obj,RectangleTable,1.0,5.4156203618422e-12,5.76841175322499e-12
D00944.obj,RectangleTable,1.0,1.0373503446391465e-11,1.0430418629186227e-11
D00954.obj,RectangleTable,1.0,1.0,1.0
m763.obj,RectangleTable,1.0,1.0,1.0
m764.obj,RectangleTable,1.0,1.0,1.0
m765.obj,RectangleTable,1.0,1.0,1.0
m870.obj,RectangleTable,1.0,1.0,1.0
m871.obj,RectangleTable,1.0,2.0713111423457511e-16,1.62021814981811e-16
m872.obj,RectangleTable,1.0,1.0,1.0
m873.obj,RectangleTable,1.0,1.1095279231483534e-15,1.2083523364946072e-15
m874.obj,RectangleTable,1.0,1.0,1.0
m875.obj,RectangleTable,1.0,2.5364708713348277e-16,1.4739603424046072e-16
m876.obj,RectangleTable,1.0,0.0,0.0
m877.obj,RectangleTable,1.0,1.0,1.0
m878.obj,RectangleTable,1.0,1.0,1.0
m879.obj,RectangleTable,1.0,5.592236096400317e-15,5.0261560868063324e-15
m881.obj,RectangleTable,1.0,2.788831357863152e-16,1.0071008104761044e-16
m882.obj,RectangleTable,1.0,1.0,1.0
m883.obj,RectangleTable,1.0,1.0,1.0
m886.obj,RectangleTable,1.0,4.8017106781409424e-17,2.7299275989044824e-16
m887.obj,RectangleTable,1.0,1.0,1.0
m888.obj,RectangleTable,1.0,1.2044919243316662e-15,5.136634193649204e-16
m889.obj,RectangleTable,1.0,1.0,1.0
m890.obj,RectangleTable,1.0,1.0,1.0
m891.obj,RectangleTable,1.0,6.943005843358191e-16,2.310803692908107e-16
m892.obj,RectangleTable,1.0,1.0,1.0
m893.obj,RectangleTable,1.0,3.52311622115933e-18,3.52311622115933e-18
m894.obj,RectangleTable,1.0,1.0,1.0
m895.obj,RectangleTable,1.0,1.0,1.0
m896.obj,RectangleTable,1.0,1.0,1.0
m897.obj,RectangleTable,1.0,1.0,1.0
m898.obj,RectangleTable,1.0,1.0,1.0
m901.obj,RectangleTable,1.0,1.0,1.0
m902.obj,RectangleTable,1.0,1.0,1.0
m904.obj,RectangleTable,1.0,7.067629389893997e-17,3.849594995877348e-16
m905.obj,RectangleTable,1.0,1.0,1.0
m906.obj,RectangleTable,1.0,1.2216402071145192e-15,1.5471630120294158e-15
m907.obj,RectangleTable,1.0,1.0,1.0
m908.obj,RectangleTable,1.0,1.0,1.0
m910.obj,RectangleTable,1.0,1.0,1.0
m912.obj,RectangleTable,1.0,1.0,1.0
m913.obj,RectangleTable,1.0,1.0,1.0
m914.obj,RectangleTable,1.0,1.118442630333016e-17,3.170250805520832e-16
m915.obj,RectangleTable,1.0,1.0,1.0
m917.obj,RectangleTable,1.0,3.3931750279498222e-16,6.933981897968346e-17
m919.obj,RectangleTable,1.0,1.0,1.0
m920.obj,RectangleTable,1.0,1.0,1.0
D00015.obj,Rocket,1.0,2.765909898678624e-08,2.76621314177814e-08
D00343.obj,Rocket,1.0,1.0,1.0
